date	op1_price	op2_price	p_price	op1_load	op2_load	p_load	op1_wind	op2_wind	p_wind	op1_res	op2_res	p_res	op1_wind_pen	op2_wind_pen	p_wind_pen	op1_res_pen	op2_res_pen	p_res_pen	op1_exp	op2_exp	p_exp	p_solar	p_solar_pen
12/01/13	3.624207591	3.756888508	3.907328671	10.75153692	10.82423832	10.9368633	7.705525954	7.512384038	7.420713627	7.705884747	7.512384038	8.245169988	-3.043667887	-3.310532366	-3.514152378	-3.043339735	-3.310532366	-2.681906487	2.433875	3	2.102333333	7.668074035	-3.252961823
13/01/13	3.569462271	3.676047475	3.708416523	10.65729465	10.8423858	10.87991651	7.529685017	7.864955682	7.731546511	7.530062459	7.864955682	8.424739304	-3.127234967	-2.979057227	-3.151988194	-3.126876325	-2.979057227	-2.450349575	0.84025	3	2.810833333	7.731637733	-3.135076814
14/01/13	3.652993176	3.834115517	4.14234076	10.87180606	10.95226601	11.13376874	7.488720816	7.511690026	7.131250768	7.489105301	7.511690026	8.041015475	-3.350754622	-3.426729086	-4.001933605	-3.350468771	-3.426729086	-3.090687875	0.99	2.75475	1.749666667	7.525815386	-3.604891029
15/01/13	3.750914845	3.944199737	4.191471273	10.91778709	10.95707197	11.14592357	7.491814868	7.601287385	7.457704496	7.492271323	7.601287385	8.126831574	-3.418307937	-3.357341455	-3.686234219	-3.417944422	-3.357341455	-3.018906249	2.698875	3	2.083583333	7.409073096	-3.73855698
16/01/13	3.759163159	3.844065312	4.185821648	10.92242963	11.00071138	11.15271571	7.397157042	8.23326606	7.767861123	7.39740987	8.23326606	8.059041582	-3.518028173	-2.76176233	-3.383531774	-3.517826526	-2.76176233	-3.092311491	2.857125	3	2.601333333	6.683169542	-4.468065718
17/01/13	3.68333285	3.895944435	4.158153651	10.95742495	10.97018339	11.14674116	8.238955711	7.872243619	7.973669889	8.239026702	7.872243619	8.255540724	-2.707481067	-3.096131214	-3.173629253	-2.707423561	-3.096131214	-2.892395455	3	3	2.965916667	6.851607237	-4.298287939
18/01/13	3.737342184	3.733912569	4.095191426	10.92566416	10.95604718	11.11957542	8.242015611	8.92184597	8.503622356	8.242129175	8.92184597	8.702711577	-2.669970004	-2.029715062	-2.612495066	-2.669878376	-2.029715062	-2.414106879	3	3	2.972166667	6.990815736	-4.129191223
19/01/13	3.499684328	3.616375963	3.793314542	10.80656892	10.84193598	10.97217457	9.003477475	8.864829308	8.926625199	9.00354665	8.864829308	9.047496635	-1.800996157	-1.976658404	-2.044397541	-1.800933245	-1.976658404	-1.922579423	3	3	3	6.874641779	-4.088096421
20/01/13	3.402030368	3.573047639	3.62300671	10.66071807	10.83277842	10.84799152	8.669049312	9.144445732	8.871769602	8.669127166	9.144445732	8.955628644	-1.990296256	-1.686896992	-1.979440793	-1.990219383	-1.686896992	-1.893355462	2.863125	2.5	2.708333333	6.435374159	-4.388505624
21/01/13	3.450265285	3.828750086	4.074821896	10.89134517	10.96852582	11.15156097	9.164917837	8.893753553	9.031985836	9.164928302	8.893753553	9.103895426	-1.698014609	-2.073333326	-2.119401071	-1.698006766	-2.073333326	-2.047908318	2.5	2.625	2.493333333	6.435810433	-4.721600931
22/01/13	3.615905454	3.954076242	4.185694892	10.93726572	10.97770041	11.13939376	8.654846826	7.732227827	8.127653596	8.654918169	7.732227827	8.336794585	-2.25331743	-3.247138397	-3.012100379	-2.253261081	-3.247138397	-2.802965402	3	2.63875	2.238916667	6.669299255	-4.470486574
23/01/13	3.787706171	3.986109549	4.278054044	10.95604063	10.99409707	11.15053781	7.207854316	6.983993837	6.83970482	7.208719687	6.983993837	7.730559534	-3.72164216	-4.006003905	-4.309966016	-3.720949866	-4.006003905	-3.41932672	2.298375	3	1.667083333	7.202409862	-3.947626305
24/01/13	3.822699867	3.962858695	4.255246212	10.96406259	10.99004835	11.17301984	7.125133241	7.685000012	7.387354907	7.125271527	7.685000012	7.759099229	-3.832227722	-3.302230936	-3.781131145	-3.832115043	-3.302230936	-3.413545725	2.021375	3	1.3175	6.589429561	-4.592514352
25/01/13	3.785353729	3.757705645	4.108685679	10.95916842	10.95581591	11.13269307	7.489774651	8.579818634	7.730313552	7.489949251	8.579818634	8.107016627	-3.449632785	-2.370414514	-3.393921477	-3.449492865	-2.370414514	-3.019508944	2.244125	3	2.59125	6.948272827	-4.183278049
26/01/13	3.474292937	3.610242009	3.684996927	10.83782201	10.87980037	10.99994335	8.81579944	8.764861536	8.770887933	8.815959389	8.764861536	8.975674706	-2.021640744	-2.113955177	-2.228274057	-2.021496537	-2.113955177	-2.022002799	3	3	3	7.289242137	-3.701929421
27/01/13	3.388871732	3.534416225	3.435893988	10.75935396	10.89121949	10.93860078	9.058461256	9.363686371	9.523496946	9.058512181	9.363686371	9.574261842	-1.701374511	-1.527901989	-1.416040417	-1.701326775	-1.527901989	-1.364913952	2.475	2.15	1.6	6.568436578	-4.363821286
28/01/13	3.574415124	3.485461934	4.009950968	10.9085398	10.97758086	11.15884833	9.166625786	9.570807068	9.072640589	9.166698259	9.570807068	9.196533536	-1.713394715	-1.393679097	-2.084305789	-1.713338992	-1.393679097	-1.96095093	2.135875	1.425	1.923583333	7.046889126	-4.114684463
29/01/13	2.839663088	3.586015819	3.715987846	10.93818113	10.96097832	11.15305853	9.971954402	9.666158391	9.757947535	9.971977748	9.666158391	9.785125779	-0.955194681	-1.286589866	-1.397417972	-0.955175959	-1.286589866	-1.370508562	1.2	1.275	1.391166667	6.166228975	-4.99921233
30/01/13	2.978713268	3.082024642	3.646189396	10.93256665	10.95541434	11.14619658	9.984572486	10.10294356	10.06946527	9.984593378	10.10294356	10.1144103	-0.93965213	-0.847583819	-1.076170857	-0.939635442	-0.847583819	-1.031554118	1.17875	1.2	1.183083333	6.989706933	-4.163425727
31/01/13	2.305081973	3.253180629	3.605769547	10.9362271	10.94827264	11.15165904	10.13458102	10.06564977	10.08992061	10.13463124	10.06564977	10.18831377	-0.781453327	-0.877172434	-1.061266566	-0.78141429	-0.877172434	-0.963617701	1.2	1.2	1.2	7.820736541	-3.338422105
01/02/13	2.731766728	3.743071668	3.820766266	10.91551792	10.93970125	11.12303962	9.943992057	8.745808147	9.240461557	9.944039921	8.745808147	9.33174916	-0.939252883	-2.191200644	-1.888486543	-0.939215956	-2.191200644	-1.797731739	1.2	2.09775	0.893333333	6.892712282	-4.242359854
02/02/13	3.445732474	3.553202905	3.650658241	10.79616671	10.84625467	10.9658003	8.48307653	9.04136032	9.024429582	8.483274398	9.04136032	9.244596337	-2.315846262	-1.804852121	-1.940319123	-2.315663531	-1.804852121	-1.718626057	-0.894	2.5	1.5205	7.62316183	-3.333887041
03/02/13	3.220873828	3.036154188	3.5252079	10.72147889	10.86491894	10.91092983	8.962618963	9.725774062	9.406321132	8.962843531	9.725774062	9.555793676	-1.757538058	-1.138426191	-1.507899769	-1.75732281	-1.138426191	-1.357014188	2.348	1.275	1.47875	7.58134559	-3.322742026
04/02/13	3.425686722	3.042377281	3.616935805	10.92359311	10.97107776	11.15747002	9.346701538	10.03875113	9.89975886	9.346760432	10.03875113	9.944183679	-1.542670511	-0.927769033	-1.255056001	-1.54262579	-0.927769033	-1.210786754	1.661	1.2	1.25	6.808096533	-4.350304776
05/02/13	2.845926308	3.615232914	3.707946517	10.9472718	10.9740561	11.14929424	9.876881543	9.121606421	9.647090785	9.876988727	9.121606421	9.771991231	-1.053873939	-1.852503679	-1.503927962	-1.053786019	-1.852503679	-1.379991637	1.2	1.9	1.25	7.629952637	-3.529307225
06/02/13	3.605463877	3.710151589	4.016518147	10.96332653	11.00420596	11.14941291	8.572286071	8.776012333	8.442836496	8.572781032	8.776012333	8.838935328	-2.364150847	-2.225922549	-2.704572787	-2.363750501	-2.225922549	-2.308416046	0.547375	3.001	1.987333333	7.721323125	-3.42590911
07/02/13	3.651372272	3.900658675	4.087389879	10.93555486	10.93231648	11.10174782	8.373348514	7.850662625	8.163393633	8.373998545	7.850662625	8.715990087	-2.549096529	-3.082041457	-2.938622597	-2.54855478	-3.082041457	-2.386655592	2.721	3.001	2.682833333	7.859255806	-3.244243696
08/02/13	3.64496022	3.790589565	4.070606702	10.91518619	10.88574391	11.09102224	7.644525129	7.801463944	7.937520221	7.645582104	7.801463944	8.489406783	-3.263682396	-3.083597098	-3.151369494	-3.262800949	-3.083597098	-2.60327558	2.946875	3.001	2.752083333	7.631709471	-3.466145398
09/02/13	3.535691852	3.626139315	3.829383874	10.81143356	10.87087531	11.02543109	7.536995739	6.943358881	7.219752454	7.538417162	6.943358881	8.086634609	-3.265338143	-3.923889549	-3.805813933	-3.2641127	-3.923889549	-2.942194464	3.001	3.00075	2.96	7.541459379	-3.489741523
10/02/13	3.503152104	3.597654668	3.576503648	10.71117641	10.89383233	10.91366169	7.307337282	8.935873592	8.244310401	7.311192081	8.935873592	8.821035481	-3.402792075	-1.954073938	-2.679188486	-3.39909915	-1.954073938	-2.090244848	3	2.15	2.875	7.996103966	-2.899730728
11/02/13	3.510313337	3.747796737	3.817254346	10.89861026	10.97186827	11.13322313	9.09609915	8.956097266	9.174886236	9.096613637	8.956097266	9.415124143	-1.791429575	-2.018522542	-1.957241991	-1.791017815	-2.018522542	-1.718248965	2.5	2.625	2.5	7.871283224	-3.266687614
12/02/13	3.638802525	3.920834074	4.038582232	10.93112957	10.98758247	11.14081413	8.037031746	7.195924108	7.571234176	8.039043069	7.195924108	8.281826385	-2.872644173	-3.795319361	-3.569211784	-2.871022639	-3.795319361	-2.858122826	3	3	2.995583333	7.605825115	-3.53364447
13/02/13	3.705552188	3.880687125	4.128759408	10.97405396	10.98505541	11.15992472	7.569711025	7.481223252	7.344132103	7.573370022	7.481223252	8.365308498	-3.388965436	-3.495712077	-3.814932451	-3.386007432	-3.495712077	-2.794887713	2.8395	3	2.902166667	7.918754191	-3.242079613
14/02/13	3.661315536	3.723039306	3.981378034	10.94545674	10.98374067	11.15451449	8.267997588	8.572210593	8.638887383	8.271507623	8.572210593	9.087554609	-2.683362678	-2.415024635	-2.514661026	-2.680434376	-2.415024635	-2.067041649	2.94725	3	2.947	8.070120754	-3.086328783
15/02/13	3.675034047	3.875825717	4.086704339	10.96085675	10.94873423	11.14174704	8.171781012	7.03608033	7.331988165	8.173931987	7.03608033	8.069820604	-2.757926638	-3.913353299	-3.813299745	-2.75621661	-3.913353299	-3.075937942	2.98325	3	2.364416667	7.419447028	-3.726742935
16/02/13	3.592919063	3.685247868	3.808290793	10.78928815	10.82480065	10.95131665	6.871697957	6.45927828	6.505675061	6.87961683	6.45927828	7.693040378	-3.915982448	-4.362709201	-4.443672955	-3.908611507	-4.362709201	-3.249958941	3	3	2.916416667	7.329162632	-3.611062932
17/02/13	3.573749147	3.652734007	3.695006479	10.64979332	10.81530329	10.81827048	6.42887739	7.059682059	6.670459979	6.445471773	7.059682059	8.148113049	-4.219576898	-3.754578544	-4.150944294	-4.203217551	-3.754578544	-2.653710301	3	3	2.934083333	7.889118764	-2.90698862
18/02/13	3.816750325	3.876240375	4.105600421	10.86934196	10.93544352	11.11393311	6.695138161	8.481203772	7.319728055	6.722016641	8.481203772	8.607621093	-4.142401655	-2.44007247	-3.787301054	-4.121629593	-2.44007247	-2.508710465	2.307625	2.754	1.6135	8.284862463	-2.835035582
19/02/13	3.622939952	3.75729716	4.057954284	10.90787844	10.93918667	11.110806	8.806672273	8.803275109	8.949109906	8.80766515	8.803275109	9.108912069	-2.104308977	-2.134280993	-2.161613469	-2.103486582	-2.134280993	-2.00222043	2.5	3	2.623416667	7.196256079	-3.917240772
20/02/13	3.628897204	3.797229247	3.959145112	10.91762842	10.95515235	11.11587114	8.740657491	8.612852856	8.843822863	8.742492218	8.612852856	9.17520897	-2.167773949	-2.34233586	-2.271704824	-2.166260801	-2.34233586	-1.940398944	3	3	2.883916667	7.909616336	-3.2061958
21/02/13	3.736925294	3.921973336	4.108891025	10.91945166	10.93723682	11.1103923	8.425938552	8.380398193	8.491076945	8.428444898	8.380398193	8.895183751	-2.481227172	-2.555188629	-2.618778739	-2.479168132	-2.555188629	-2.216288472	3	3	2.7365	7.793849312	-3.320877127
22/02/13	3.722435113	3.730381218	3.99685423	10.90840481	10.90803181	11.10290751	8.335708484	8.728377515	8.758338796	8.338419782	8.728377515	9.076943113	-2.566156568	-2.178054351	-2.341609331	-2.563929736	-2.178054351	-2.024975612	2.8595	2.625	2.672166667	7.778061582	-3.329128218
23/02/13	3.558699582	3.628133731	3.65523649	10.74758924	10.80956127	10.920174	8.914000092	9.001699275	9.137298242	8.915519126	9.001699275	9.360631076	-1.83316522	-1.807609772	-1.781911046	-1.831766857	-1.807609772	-1.558019678	2.875	2.625	2.5	7.751949937	-3.164471902
24/02/13	3.306520335	3.657582267	3.594042079	10.67177699	10.8260784	10.83890585	9.047503598	8.766466761	8.987009199	9.048475861	8.766466761	9.171042563	-1.624510602	-2.059552651	-1.848412834	-1.623545067	-2.059552651	-1.662487874	3	2.875	2.666666667	7.387798447	-3.436422559
25/02/13	3.681288213	3.904192426	4.132977496	10.86649726	10.94833419	11.10535314	8.517624848	8.62447506	8.731914307	8.519940539	8.62447506	8.965207495	-2.333576492	-2.323737508	-2.3733372	-2.33172581	-2.323737508	-2.140555121	3	3	3	7.395368313	-3.712341911
26/02/13	3.744934829	3.951532139	4.181133692	10.92666663	10.94211095	11.13181145	8.127805029	8.251809974	8.163668044	8.132158271	8.251809974	8.525384468	-2.775670347	-2.68885679	-2.965992546	-2.772128629	-2.68885679	-2.607775868	2.907875	3	2.558333333	7.333077207	-3.808160509
27/02/13	3.794364962	4.048300624	4.256982929	10.87634291	10.90066218	11.07493458	7.969809905	7.472746593	7.554945777	7.975209448	7.472746593	8.313102395	-2.887651764	-3.42586471	-3.519357138	-2.883179859	-3.42586471	-2.765255503	2.5155	2.6085	1.733333333	7.680995166	-3.400951178
28/02/13	3.789968359	3.886243552	4.12991278	10.85314778	10.89480227	11.0383206	7.512784789	8.745669697	8.063628106	7.530396167	8.745669697	8.793436591	-3.34223947	-2.142593831	-2.974154158	-3.327216087	-2.142593831	-2.243840169	2.852	3	2.983833333	8.135654061	-2.901152554
01/03/13	3.690534334	3.939346301	4.064758398	10.88231402	10.93371393	11.08469186	8.741527434	8.309115577	8.488144672	8.746561727	8.309115577	9.000508657	-2.12574387	-2.627302535	-2.596826811	-2.121698763	-2.627302535	-2.085839652	2.625	3	2.80975	8.086521038	-3.00188813
02/03/13	3.675255822	3.546451461	3.843779853	10.80018254	10.81007637	10.94023774	7.606896335	9.140607584	8.480975857	7.628323967	9.140607584	9.170528284	-3.194627714	-1.66551683	-2.457874172	-3.174424066	-1.66551683	-1.767067738	3	2.5	2.833333333	8.473773381	-2.462561158
03/03/13	3.263131916	3.849615545	3.775611278	10.66079135	10.79197534	10.83004045	9.086178095	7.696454656	8.362536995	9.090932274	7.696454656	8.997215373	-1.575326559	-3.096271226	-2.456068615	-1.570645597	-3.096271226	-1.817972365	2.5	3	2.681916667	8.241967328	-2.569378545
04/03/13	3.822098298	3.726536445	3.9795103	10.83529724	10.91436093	11.08524926	7.207870982	8.837941742	7.828026744	7.261860862	8.837941742	9.216991372	-3.600958961	-2.070854622	-3.254072818	-3.558914812	-2.070854622	-1.868893679	2.785125	3	2.83625	8.930197806	-2.156947769
05/03/13	3.599535814	3.714486283	3.80915937	10.88170324	10.90855352	11.07643656	8.794498928	8.407627178	8.221394266	8.808659003	8.407627178	9.447556242	-2.065818009	-2.499021772	-2.856231238	-2.054470636	-2.499021772	-1.631248199	3	3	2.913166667	9.100242263	-1.979052153
06/03/13	3.721437395	3.795264445	4.018692664	10.87744088	10.90808216	11.07438949	7.93413284	8.346682412	7.515606882	7.977032084	8.346682412	9.160588345	-2.914600497	-2.554577881	-3.555022819	-2.879865613	-2.554577881	-1.916906327	2.8215	2.69825	2.4285	8.946136734	-2.133006925
07/03/13	3.596147199	3.683615624	3.814226404	10.87904669	10.92382293	11.09074773	8.658641537	9.1123209	8.913980422	8.6807017	9.1123209	9.457570726	-2.213961626	-1.808059878	-2.173938819	-2.195791349	-1.808059878	-1.633994634	2.028375	2.5	2.7595	8.588498066	-2.508138121
08/03/13	3.337813749	3.666378189	3.705347279	10.88120259	10.90594222	11.08509076	9.306870716	9.09155571	9.187148593	9.3159509	9.09155571	9.606884949	-1.558940787	-1.812171767	-1.897836118	-1.551578412	-1.812171767	-1.481265254	2.39625	2.875	2.51625	8.536218311	-2.558029334
09/03/13	3.0779457	3.439696681	3.584143743	10.74095691	10.83739224	10.93074257	9.197565874	9.280455347	9.28693877	9.202495179	9.280455347	9.54046222	-1.542771082	-1.555508882	-1.643259409	-1.538244591	-1.555508882	-1.390039725	2.42375	2.374	2.23	8.044078194	-2.887477172
10/03/13	2.332750507	3.507057772	2.952607282	10.68860696	10.81209887	10.8566019	9.160565529	9.202710841	9.302812285	9.168265836	9.202710841	9.577886098	-1.52733849	-1.609577012	-1.552451446	-1.519795215	-1.609577012	-1.275991982	2.15	2.319	1.7105	8.15278413	-2.696730235
11/03/13	3.14909693	3.708069149	3.841689951	10.84640318	10.91712729	11.0921995	9.04032355	8.686323964	8.914685714	9.047013763	8.686323964	9.228879129	-1.780058653	-2.228880736	-2.177684053	-1.774809608	-2.228880736	-1.865732924	2.395125	2.875	2.5	7.918145761	-3.182565783
12/03/13	3.628266551	3.820620182	3.965453182	10.91653514	10.92220851	11.10200551	8.450182016	7.829609506	8.268438413	8.465757518	7.829609506	8.86885226	-2.452589073	-3.093673816	-2.834168041	-2.439547695	-3.093673816	-2.237117977	2.66975	3	3	8.073485052	-3.036588325
13/03/13	3.751443371	3.839398548	4.201490982	10.91243495	10.93852086	11.08202588	7.63024704	7.705955928	7.437653852	7.662798038	7.705955928	8.542612288	-3.275559616	-3.224480651	-3.643489651	-3.248039843	-3.224480651	-2.538306128	3	3	3	8.140305215	-2.940501742
14/03/13	3.833304421	3.932707597	4.075090951	10.91972769	10.96151219	11.11876991	7.773339386	7.844625787	7.964626169	7.846518111	7.844625787	8.979168167	-3.140538143	-3.117086004	-3.152809572	-3.0799411	-3.117086004	-2.143768298	2.9155	3	2.92675	8.528859788	-2.597219019
15/03/13	3.689597946	3.636928048	3.897569048	10.91685055	10.90225188	11.08504986	7.812573958	8.785612166	8.375751739	7.877997594	8.785612166	9.116518035	-3.102984246	-2.110788749	-2.704078713	-3.046922613	-2.110788749	-1.970087832	2.947	2.875	3	8.468825088	-2.623994264
16/03/13	3.539762957	3.31400417	3.162622883	10.75611405	10.80456312	10.92269883	9.063000943	9.535698937	9.325690228	9.089994242	9.535698937	9.835732152	-1.693814303	-1.266396766	-1.595171314	-1.66851833	-1.266396766	-1.086519693	2.5	1.8	2.266666667	8.918264717	-2.006080316
17/03/13	1.251690966	2.957121374	2.558711997	10.66543759	10.81330236	10.86386375	9.592123598	9.661440832	9.657855414	9.603386896	9.661440832	9.944948383	-1.072863659	-1.151248458	-1.205020861	-1.062017162	-1.151248458	-0.91776894	1.8	1.8	1.8	8.556884627	-2.305354869
18/03/13	2.520917087	3.775974161	3.918634435	10.84384387	10.91167355	11.08895901	9.610270691	8.778050937	9.079800405	9.616764062	8.778050937	9.375515134	-1.202539138	-2.133668229	-2.009738888	-1.197480023	-2.133668229	-1.715498054	1.8	2.625	2.5	8.012938708	-3.082370351
19/03/13	3.596832694	3.793239469	3.877241757	10.88734113	10.92236195	11.08721045	8.720369926	8.47159418	8.85255934	8.738733658	8.47159418	9.389557149	-2.155138601	-2.451959563	-2.234557827	-2.140060509	-2.451959563	-1.699438909	3	3	2.583333333	8.511283514	-2.580361647
20/03/13	3.667719656	3.839828586	4.079245025	10.90521029	10.93938632	11.08956493	8.013250906	8.127586176	8.06091178	8.066896891	8.127586176	9.033190121	-2.871302863	-2.811409411	-3.026274848	-2.827324083	-2.811409411	-2.058682019	3	3	2.967166667	8.558020626	-2.536712425
21/03/13	3.750209709	3.972835845	4.175463614	10.91297942	10.92789251	11.08088792	7.850231655	8.308773214	7.908598228	7.892473289	8.308773214	8.948708635	-3.051572335	-2.610434527	-3.169950649	-3.016131855	-2.610434527	-2.132721724	3	3	2.961833333	8.512657002	-2.570351859
22/03/13	3.719893508	3.542624603	3.659836769	10.89784057	10.91641032	11.08375407	8.498950552	9.509882584	9.198410071	8.557282277	9.509882584	9.780823185	-2.399596377	-1.4039581	-1.881520993	-2.350917172	-1.4039581	-1.304062594	3	1.8	2.291666667	8.963135168	-2.128054984
