BEGINN_DATUM;BEGINN_UHRZEIT;ZEITZONE_VON;ENDE_DATUM;ENDE_UHRZEIT;ZEITZONE_BIS;GRUND_DER_MASSNAHME;RICHTUNG;MITTLERE_LEISTUNG_MW;MAXIMALE_LEISTUNG_MW;GESAMTE_ARBEIT_MWH;ANWEISENDER_UENB;ANFORDERNDER_UENB;BETROFFENE_ANLAGE;PRIMAERENERGIEART
23.01.2017;23:00;UTC;24.01.2017;22:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;250;378;1562,5;Amprion;Amprion;10YDE-RWENET---I;Sonstiges
23.01.2017;23:00;UTC;23.01.2017;23:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;85;85;21,25;Amprion;Amprion;Walsum;Konventionell
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;4800;Amprion;Amprion;Knapsack;Konventionell
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;293,75;300;7050;Amprion;Amprion;Neurath;Konventionell
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;299,64;300;7191,25;Amprion;Amprion;Neurath;Konventionell
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;366,3;539;8791,25;Amprion;Amprion;10YDE-RWENET---I;Sonstiges
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;332,08;380;7970;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Niederaußem;Konventionell
23.01.2017;23:00;UTC;24.01.2017;04:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;307,25;362;1536,25;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland;Konventionell
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;2400;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Neurath;Konventionell
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;300;7200;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Neurath;Konventionell
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;451;451;10824;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Neurath;Konventionell
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;170;170;4080;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk KMW 2;Konventionell
23.01.2017;23:00;UTC;24.01.2017;01:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;4;4;8;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Römerbrücke Heizkraftwerk ;Konventionell
23.01.2017;23:00;UTC;24.01.2017;01:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;1;1;2;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Kraftwerk Mainz Wiesbaden;Konventionell
23.01.2017;23:00;UTC;24.01.2017;05:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;30,21;55;181,25;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Ensdorf;Konventionell
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;544;610;13045;TenneT DE;Amprion;Reservekraftwerk Irsching 5;Konventionell
23.01.2017;23:00;UTC;24.01.2017;04:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;229;270;1260;TenneT DE;Amprion;Gebersdorf 1;Konventionell
23.01.2017;23:00;UTC;23.01.2017;23:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;105;105;52;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Gebersdorf 1;Konventionell
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;125;125;3000;TransnetBW;TransnetBW;Reservekraftwerk Heilbronn Block 5;Konventionell
23.01.2017;23:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;125;125;3000;TransnetBW;TransnetBW;Reservekraftwerk Heilbronn Block 6;Konventionell
23.01.2017;23:30;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;200;200;4700;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Staudinger 4;Konventionell
24.01.2017;00:30;UTC;24.01.2017;04:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;100;350;TenneT DE;Amprion;Gebersdorf 2;Konventionell
24.01.2017;00:30;UTC;24.01.2017;04:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;39;55;146,25;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Ensdorf;Konventionell
24.01.2017;00:45;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;2225;Amprion;Amprion;Neurath;Konventionell
24.01.2017;00:45;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;2225;Amprion;Amprion;Neurath;Konventionell
24.01.2017;04:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;270;270;5130;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Knapsack;Konventionell
24.01.2017;04:00;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;137,49;174;2612,25;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Knapsack;Konventionell
24.01.2017;06:15;UTC;24.01.2017;19:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;105,48;110;1371,25;Amprion;Amprion;Stummhafen;Konventionell
24.01.2017;06:15;UTC;24.01.2017;19:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;106,06;110;1378,75;TransnetBW;TransnetBW;Reservekraftwerk Marbach DT 3;Konventionell
24.01.2017;06:30;UTC;24.01.2017;14:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;20;20;150;TenneT DE;TenneT DE;Robert Frank 4 GT;Konventionell
24.01.2017;06:45;UTC;24.01.2017;14:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;20;20;145;TenneT DE;TenneT DE;Reservekraftwerk Irsching 5;Konventionell
24.01.2017;07:45;UTC;24.01.2017;08:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;20,67;46;15,5;Amprion;Amprion;Amprion NR BK;Sonstiges
24.01.2017;11:30;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;1150;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Niederaußem;Konventionell
24.01.2017;21:30;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;160;160;240;TenneT DE;Amprion;Gebersdorf 2;Konventionell
24.01.2017;21:30;UTC;24.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;90;90;135;TenneT DE;Amprion;Gebersdorf 1;Konventionell
24.01.2017;23:00;UTC;25.01.2017;03:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;227;360;1020;TenneT DE;Amprion;Gebersdorf 2;Konventionell
24.01.2017;23:00;UTC;25.01.2017;03:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;146;270;655;TenneT DE;Amprion;Gebersdorf 1;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;448;850;10758;TenneT DE;Amprion;Reservekraftwerk Irsching 5;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;200;200;4800;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Staudinger 4;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;85;85;2040;TransnetBW;Amprion;Reservekraftwerk Heilbronn Block 5;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;85;85;2040;TransnetBW;Amprion;Reservekraftwerk Heilbronn Block 6;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;243,75;260;5850;Amprion;Amprion;Niederaußem;Konventionell
24.01.2017;23:00;UTC;25.01.2017;07:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;800;Amprion;Amprion;Neurath;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;151,62;170;3639;Amprion;Amprion;Niederaußem;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;55,38;100;1329;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Neurath;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;4800;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Hamm Uentrop;Konventionell
24.01.2017;23:00;UTC;25.01.2017;02:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;265;265;795;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Neurath;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;734;786;17616;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Knapsack;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;300;7200;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Neurath;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;4800;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Hamm Uentrop;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;4800;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Knapsack;Konventionell
24.01.2017;23:00;UTC;25.01.2017;02:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;300;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Neurath;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;170;170;4080;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk KMW 2;Konventionell
24.01.2017;23:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;400;400;9600;Amprion;Amprion;Neurath;Konventionell
25.01.2017;02:00;UTC;25.01.2017;10:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;99,39;100;820;Amprion;Amprion;Neurath;Konventionell
25.01.2017;02:00;UTC;25.01.2017;14:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;69,75;96;837;Amprion;Amprion;Neurath;Konventionell
25.01.2017;02:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;249;249;5229;Amprion;Amprion;Niederaußem;Konventionell
25.01.2017;02:00;UTC;25.01.2017;10:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;196,97;200;1625;Amprion;Amprion;Neurath;Konventionell
25.01.2017;02:15;UTC;25.01.2017;04:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;90;90;157,5;TransnetBW;Amprion;Heizkraftwerk Heilbronn Block 7;Konventionell
25.01.2017;03:30;UTC;25.01.2017;05:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;100;150;TransnetBW;Amprion;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
25.01.2017;05:00;UTC;25.01.2017;07:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;100;100;200;TransnetBW;Amprion;Vorarlberger Illwerke AG;Sonstiges
25.01.2017;07:30;UTC;25.01.2017;09:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;150;200;150;Amprion;Amprion;Emsland;Konventionell
25.01.2017;08:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;30;30;450;Amprion;Amprion;Netzreservekraftwerk KMW 2;Konventionell
25.01.2017;08:00;UTC;25.01.2017;09:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;94;94;94;Amprion;Amprion;Netzreservekraftwerk Darmstadt;Konventionell
25.01.2017;08:00;UTC;25.01.2017;09:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;26;26;26;TenneT DE;Amprion;Statkraft KW-Pool;Konventionell
25.01.2017;16:00;UTC;25.01.2017;19:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;82,08;135;246,25;TransnetBW;Amprion;Kraftwerk Walheim GT D;Konventionell
25.01.2017;18:30;UTC;25.01.2017;18:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;45;45;11,25;TransnetBW;Amprion;Heizkraftwerk Altbach/Deizisau GT A;Konventionell
25.01.2017;21:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;250;250;500;TransnetBW;TenneT DE;Vorarlberger Illwerke AG;Sonstiges
25.01.2017;21:00;UTC;25.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;60;60;120;TenneT DE;Ausland;Zolling 5;Konventionell
25.01.2017;23:00;UTC;26.01.2017;04:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;90;90;518;TenneT DE;Amprion;Mehrum;Konventionell
25.01.2017;23:00;UTC;26.01.2017;04:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;90;90;518;TenneT DE;Amprion;Gebersdorf 1;Konventionell
25.01.2017;23:00;UTC;26.01.2017;10:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;257;480;2958;TenneT DE;Amprion;Reservekraftwerk Irsching 5;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;200;200;4800;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Staudinger 4;Konventionell
25.01.2017;23:00;UTC;26.01.2017;20:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;212,07;260;4029,25;TransnetBW;TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
25.01.2017;23:00;UTC;26.01.2017;20:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;329;354;5264;TransnetBW;TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
25.01.2017;23:00;UTC;26.01.2017;21:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;140,96;146;2361;TransnetBW;TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;85;85;2040;TransnetBW;Amprion;Reservekraftwerk Heilbronn Block 5;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;85;85;2040;TransnetBW;Amprion;Reservekraftwerk Heilbronn Block 6;Konventionell
25.01.2017;23:00;UTC;26.01.2017;20:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;4200;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Hamm Uentrop;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;179,29;300;1255;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Voerde;Konventionell
25.01.2017;23:00;UTC;26.01.2017;06:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;365,52;400;2650;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Gersteinwerk;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;260;260;6240;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Niederaußem;Konventionell
25.01.2017;23:00;UTC;26.01.2017;20:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;4200;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Hamm Uentrop;Konventionell
25.01.2017;23:00;UTC;26.01.2017;21:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;709,45;780;15608;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Knapsack;Konventionell
25.01.2017;23:00;UTC;26.01.2017;21:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;4200;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Knapsack;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;131,33;300;3152;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Niederaußem;Konventionell
25.01.2017;23:00;UTC;26.01.2017;19:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;64,21;140;1220;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Niederaußem;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;1200;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Neurath;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;35;35;840;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Neurath;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;200;200;4800;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk KMW 2;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;300;7200;Amprion;Amprion;Neurath;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;2400;Amprion;Amprion;Neurath;Konventionell
25.01.2017;23:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;350;350;8400;Amprion;Amprion;Neurath;Konventionell
25.01.2017;23:15;UTC;26.01.2017;05:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;575;TenneT DE;Amprion & TransnetBW;Heyden;Konventionell
25.01.2017;23:45;UTC;26.01.2017;05:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;183;200;1055;TenneT DE;Amprion & TransnetBW;Farge;Konventionell
26.01.2017;07:45;UTC;26.01.2017;16:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;216;250;1838;TenneT DE;TenneT DE & APG;Heyden;Konventionell
26.01.2017;10:30;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;209;250;2608;TenneT DE;Amprion;Gebersdorf 1;Konventionell
26.01.2017;13:00;UTC;26.01.2017;15:30;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;85;100;212;TenneT DE;TenneT DE & TransnetBW;Mehrum;Konventionell
26.01.2017;13:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;226,67;300;1360;TransnetBW;TransnetBW;Heizkraftwerk Heilbronn Block 7;Konventionell
26.01.2017;13:15;UTC;26.01.2017;15:15;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;158;210;315;TenneT DE;TenneT DE & TransnetBW;Farge;Konventionell
26.01.2017;15:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;425;600;3400;50Hertz;50Hertz & TenneT DE;Lippendorf Vattenfall (EPH),Lippendorf (EnBW);Konventionell
26.01.2017;15:00;UTC;26.01.2017;19:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;258,33;400;387,5;TransnetBW;50Hertz & TenneT DE;Heizkraftwerk Heilbronn Block 7;Konventionell
26.01.2017;15:00;UTC;26.01.2017;18:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;65;65;243,75;TransnetBW;50Hertz & TenneT DE;Heizkraftwerk Altbach/Deizisau GT E;Konventionell
26.01.2017;15:00;UTC;26.01.2017;18:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;311,67;535;1168,75;TransnetBW;50Hertz & TenneT DE;Vorarlberger Illwerke AG;Sonstiges
26.01.2017;16:00;UTC;26.01.2017;17:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;400;400;400;50Hertz;50Hertz & PSE;Boxberg,Jänschwalde,Schwarze Pumpe;Konventionell
26.01.2017;19:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;93,64;170;257,5;TransnetBW;Amprion & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
26.01.2017;19:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;292,14;320;1022,5;TransnetBW;Amprion & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
26.01.2017;19:00;UTC;26.01.2017;21:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;400;TransnetBW;TenneT DE;Vorarlberger Illwerke AG;Sonstiges
26.01.2017;19:00;UTC;26.01.2017;20:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;190;190;190;TransnetBW;50Hertz & TenneT DE;Heizkraftwerk Heilbronn Block 7;Konventionell
26.01.2017;19:30;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;194,29;490;680;TransnetBW;TransnetBW;Vorarlberger Illwerke AG;Sonstiges
26.01.2017;19:30;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;120,71;170;422,5;TransnetBW;TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 7;Konventionell
26.01.2017;19:30;UTC;26.01.2017;20:45;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;206;320;257,5;TransnetBW;TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
26.01.2017;20:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;150;Amprion;Amprion & TransnetBW;Scholven;Konventionell
26.01.2017;20:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;150;Amprion;Amprion & TransnetBW;Scholven;Konventionell
26.01.2017;20:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;354,33;400;1063;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Stummhafen;Konventionell
26.01.2017;20:15;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;267,27;300;735;Amprion;Amprion & TransnetBW;Neurath;Konventionell
26.01.2017;20:15;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;191;210;525;TenneT DE;TenneT DE & TransnetBW;Farge;Konventionell
26.01.2017;20:30;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;95;100;238;TenneT DE;Amprion & TransnetBW;Mehrum;Konventionell
26.01.2017;21:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;200;TenneT DE;Amprion & TransnetBW;Wilhelmshaven (Uniper);Konventionell
26.01.2017;21:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;251;302;502;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Voerde;Konventionell
26.01.2017;21:00;UTC;26.01.2017;23:00;UTC;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;300;600;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Gersteinwerk;Konventionell
